n70,g44,g30
n65,g9,g35
n6,g54,g74
n35,g26,g18
n4,g2,g44
n32,g61,g78
n72,g31,g85
n74,g36,g73
n26,g68,g86
n21,g42,g72
n60,g27,g20
n20,g89,g20
n73,g88,g56
n51,g15,g8
n69,g69,g71
n71,g15,g67
n28,g4,g52
n14,g15,g61
n45,g89,g81
n39,g98,g84
n5,g20,g54
n23,g13,g53
n24,g61,g26
n54,g12,g77
n16,g82,g48
n17,g57,g28
n18,g11,g21
n63,g17,g57
n9,g6,g96
n25,g40,g2
n30,g25,g24
n31,g92,g1
n10,g51,g5
n43,g5,g17
n68,g50,g85
n34,g93,g49
n8,g82,g36
n53,g55,g47
n55,g81,g78
n38,g75,g74
n33,g90,g81
n62,g5,g83
n11,g70,g96
n27,g41,g75
n50,g32,g47
n44,g28,g97
n12,g36,g64
n67,g49,g61
n75,g48,g80
n0,g21,g76
n22,g41,g53
n58,g29,g20
n36,g57,g83
n42,g91,g46
n61,g70,g99
n3,g71,g11
n29,g99,g87
n47,g86,g9
n49,g65,g76
n52,g39,g13
n59,g93,g52
n57,g23,g99
n66,g88,g26
n37,g53,g92
n13,g64,g72
n40,g80,g85
n19,g18,g93
n46,g85,g76
n7,g70,g51
n15,g10,g24
n48,g2,g59
n41,g97,g61
n76,g82,g29
n64,g59,g66
n56,g52,g92
n2,g87,g24
n1,g54,g11
