n0,g20,g15
n1,g46,g13
n2,g59,g84
n3,g97,g31
n4,g72,g58
n5,g77,g5
n6,g37,g62
n7,g85,g92
n8,g68,g90
n9,g11,g31
n10,g29,g47
n11,g60,g90
n12,g46,g84
n13,g98,g23
n14,g42,g86
n15,g12,g68
n16,g90,g82
n17,g24,g67
n18,g18,g86
n19,g78,g36
n20,g52,g92
n21,g71,g58
n22,g9,g89
n23,g43,g13
n24,g51,g49
n25,g98,g90
n26,g14,g79
n27,g53,g73
n28,g34,g3
n29,g32,g45
n30,g34,g61
n31,g96,g51
n32,g62,g79
n33,g21,g87
n34,g69,g5
n35,g11,g6
n36,g98,g89
n37,g53,g63
n38,g73,g72
n39,g54,g8
n40,g8,g52
n41,g29,g38
n42,g76,g62
n43,g55,g20
n44,g39,g18
