n0,g57,g66
n1,g12,g49
n2,g47,g4
n3,g39,g54
n4,g36,g94
n5,g89,g17
n6,g90,g92
n7,g89,g83
n8,g65,g13
n9,g1,g68
n10,g25,g8
n11,g90,g86
n12,g30,g42
n13,g53,g69
n14,g84,g91
n15,g38,g62
n16,g55,g41
n17,g61,g37
n18,g55,g77
n19,g3,g17
n20,g54,g12
n21,g61,g38
n22,g36,g92
n23,g86,g12
n24,g23,g42
n25,g69,g3
n26,g73,g28
n27,g15,g96
n28,g87,g45
n29,g70,g64
n30,g31,g19
n31,g37,g32
n32,g48,g45
n33,g97,g38
n34,g85,g78
n35,g79,g98
n36,g93,g95
n37,g90,g46
n38,g27,g59
n39,g61,g36
n40,g87,g20
n41,g60,g43
n42,g86,g74
