n0,g41,g25
n1,g40,g76
n2,g45,g61
n3,g7,g92
n4,g36,g0
n5,g77,g19
n6,g49,g47
n7,g56,g76
n8,g57,g69
n9,g61,g66
n10,g56,g45
n11,g46,g87
n12,g38,g75
n13,g92,g65
n14,g72,g93
n15,g63,g58
n16,g23,g45
n17,g16,g37
n18,g4,g2
n19,g21,g22
n20,g75,g78
n21,g99,g64
n22,g52,g96
n23,g62,g23
n24,g45,g31
n25,g95,g62
n26,g63,g85
n27,g95,g1
n28,g92,g19
n29,g68,g13
n30,g24,g20
n31,g85,g70
n32,g25,g8
n33,g53,g80
n34,g27,g43
n35,g18,g78
n36,g91,g66
n37,g42,g47
n38,g78,g40
n39,g75,g29
n40,g53,g86
n41,g84,g85
n42,g82,g6
n43,g3,g4
n44,g21,g45
n45,g49,g92
n46,g1,g83
n47,g96,g68
n48,g95,g33
n49,g54,g74
n50,g63,g31
n51,g49,g65
n52,g19,g23
n53,g12,g0
n54,g25,g19
n55,g38,g84
n56,g65,g9
n57,g48,g75
n58,g96,g94
n59,g52,g54
