n70,g14,g21
n65,g85,g50
n6,g40,g50
n35,g99,g97
n4,g9,g70
n32,g65,g89
n72,g33,g89
n74,g78,g14
n26,g66,g55
n21,g77,g86
n60,g92,g60
n20,g96,g37
n73,g4,g95
n51,g60,g83
n69,g41,g94
n71,g26,g41
n28,g45,g30
n77,g21,g53
n14,g3,g51
n45,g64,g41
n39,g64,g68
n5,g16,g4
n23,g9,g45
n24,g24,g43
n54,g69,g36
n16,g82,g94
n17,g22,g78
n18,g52,g4
n63,g37,g42
n9,g55,g27
n25,g21,g71
n30,g87,g55
n31,g23,g41
n10,g28,g70
n43,g49,g8
n68,g44,g61
n34,g36,g32
n8,g32,g11
n79,g20,g92
n53,g26,g71
n55,g71,g32
n38,g38,g91
n33,g37,g0
n62,g47,g9
n11,g95,g45
n27,g47,g33
n50,g94,g17
n44,g6,g39
n12,g6,g80
n67,g99,g3
n75,g9,g60
n80,g65,g68
n0,g45,g88
n22,g68,g14
n81,g52,g97
n58,g96,g68
n36,g52,g49
n42,g99,g52
n61,g6,g0
n78,g65,g27
n3,g56,g37
n29,g31,g98
n47,g38,g14
n49,g32,g62
n52,g37,g55
n59,g24,g60
n57,g88,g58
n66,g20,g60
n37,g33,g18
n13,g56,g8
n40,g30,g66
n19,g1,g66
n46,g71,g20
n7,g76,g28
n15,g87,g62
n48,g45,g29
n41,g72,g49
n76,g93,g71
n64,g68,g97
n56,g81,g49
n2,g22,g70
n1,g93,g89
