n0,g3,g11
n1,g17,g18
n2,g20,g60
n3,g53,g34
n4,g20,g17
n5,g53,g12
n6,g87,g14
n7,g18,g22
n8,g88,g29
n9,g0,g38
n10,g33,g2
n11,g18,g49
n12,g0,g99
n13,g90,g52
n14,g11,g1
n15,g50,g81
n16,g40,g31
n17,g82,g2
n18,g52,g23
n19,g49,g98
n20,g40,g90
n21,g90,g5
n22,g34,g56
n23,g81,g31
n24,g8,g15
n25,g54,g44
n26,g16,g97
n27,g10,g14
n28,g15,g69
n29,g57,g15
n30,g33,g26
n31,g24,g26
n32,g51,g83
n33,g11,g36
n34,g55,g74
n35,g93,g18
n36,g61,g16
n37,g90,g62
n38,g6,g23
n39,g21,g67
n40,g88,g15
n41,g81,g85
n42,g82,g51
n43,g51,g22
n44,g95,g82
n45,g32,g2
n46,g27,g97
n47,g68,g95
n48,g27,g16
n49,g32,g49
