n0,g14,g24
n1,g50,g85
n2,g1,g73
n3,g9,g12
n4,g81,g19
n5,g87,g45
n6,g88,g29
n7,g76,g71
n8,g4,g97
n9,g88,g97
n10,g45,g35
n11,g11,g97
n12,g26,g93
n13,g43,g72
n14,g1,g29
n15,g16,g39
n16,g3,g60
n17,g37,g10
n18,g55,g8
n19,g38,g91
n20,g54,g56
n21,g78,g9
n22,g58,g29
n23,g38,g52
n24,g22,g59
n25,g82,g69
n26,g52,g26
n27,g43,g62
n28,g74,g72
n29,g21,g34
n30,g99,g65
n31,g24,g47
n32,g98,g40
n33,g8,g14
n34,g75,g20
n35,g26,g38
n36,g59,g38
n37,g29,g79
n38,g84,g31
n39,g8,g27
n40,g98,g3
n41,g20,g37
n42,g88,g8
n43,g12,g6
n44,g56,g34
n45,g39,g23
n46,g97,g87
n47,g68,g40
n48,g10,g60
n49,g83,g14
