n70,g90,g94
n65,g73,g52
n6,g68,g6
n35,g33,g92
n4,g44,g40
n32,g84,g56
n72,g83,g58
n74,g83,g38
n26,g92,g62
n21,g16,g95
n60,g93,g73
n20,g20,g40
n73,g46,g53
n51,g17,g79
n69,g60,g97
n71,g87,g46
n28,g41,g95
n14,g91,g27
n45,g91,g57
n39,g32,g7
n5,g62,g86
n23,g77,g51
n24,g15,g38
n54,g85,g30
n16,g16,g35
n17,g40,g79
n18,g44,g9
n63,g82,g81
n9,g25,g58
n25,g13,g37
n30,g70,g1
n31,g58,g89
n10,g34,g79
n43,g60,g53
n68,g25,g82
n34,g52,g15
n8,g80,g67
n53,g42,g49
n55,g34,g86
n38,g80,g56
n33,g95,g58
n62,g98,g63
n11,g31,g80
n27,g11,g81
n50,g25,g99
n44,g67,g79
n12,g40,g43
n67,g71,g18
n75,g99,g65
n0,g29,g54
n22,g83,g12
n58,g86,g3
n36,g64,g19
n42,g10,g13
n61,g95,g9
n3,g87,g88
n29,g72,g63
n47,g62,g57
n49,g32,g28
n52,g50,g89
n59,g15,g84
n57,g91,g98
n66,g12,g89
n37,g42,g13
n13,g82,g0
n40,g81,g57
n19,g97,g47
n46,g34,g27
n7,g10,g42
n15,g20,g91
n48,g18,g49
n41,g62,g80
n76,g63,g46
n64,g52,g76
n56,g6,g45
n2,g5,g97
n1,g60,g3
