n70,g26,g43
n65,g93,g58
n6,g51,g86
n35,g62,g42
n4,g27,g21
n32,g0,g72
n72,g62,g27
n74,g68,g13
n26,g10,g80
n21,g5,g19
n60,g72,g38
n20,g25,g41
n73,g66,g90
n51,g13,g24
n69,g71,g55
n71,g5,g66
n28,g39,g24
n14,g12,g99
n45,g61,g49
n39,g6,g53
n5,g87,g36
n23,g73,g86
n24,g88,g89
n54,g67,g20
n16,g52,g92
n17,g65,g87
n18,g14,g8
n63,g80,g74
n9,g76,g5
n25,g40,g75
n30,g36,g59
n31,g58,g50
n10,g88,g29
n43,g57,g60
n68,g21,g3
n34,g47,g62
n8,g53,g83
n53,g29,g60
n55,g79,g25
n38,g34,g48
n33,g25,g99
n62,g92,g45
n11,g90,g38
n27,g69,g50
n50,g53,g29
n44,g79,g73
n12,g2,g77
n67,g38,g57
n75,g23,g98
n0,g85,g39
n22,g67,g44
n58,g58,g92
n36,g74,g42
n42,g77,g84
n61,g5,g60
n3,g44,g1
n29,g39,g83
n47,g32,g40
n49,g9,g13
n52,g40,g14
n59,g88,g30
n57,g68,g48
n66,g59,g90
n37,g53,g32
n13,g23,g40
n40,g66,g47
n19,g90,g49
n46,g98,g93
n7,g2,g42
n15,g94,g1
n48,g2,g0
n41,g49,g28
n76,g82,g69
n64,g43,g11
n56,g91,g18
n2,g4,g57
n1,g47,g34
