n0,g3,g30
n1,g1,g3
n2,g30,g34
n3,g51,g66
n4,g90,g36
n5,g45,g83
n6,g56,g49
n7,g53,g80
n8,g18,g29
n9,g99,g64
n10,g2,g38
n11,g77,g38
n12,g57,g71
n13,g94,g60
n14,g54,g78
n15,g54,g82
n16,g82,g53
n17,g36,g57
n18,g56,g13
n19,g94,g11
n20,g54,g38
n21,g51,g95
n22,g80,g45
n23,g25,g67
n24,g85,g81
n25,g0,g69
n26,g32,g16
n27,g21,g41
n28,g48,g95
n29,g83,g28
n30,g1,g44
n31,g36,g98
n32,g95,g13
n33,g18,g86
n34,g80,g70
n35,g79,g34
n36,g34,g65
n37,g44,g55
n38,g67,g46
n39,g24,g9
n40,g16,g61
n41,g83,g38
n42,g53,g14
n43,g37,g22
n44,g24,g80
n45,g90,g51
n46,g6,g13
n47,g82,g26
n48,g88,g26
n49,g83,g74
n50,g77,g89
n51,g32,g35
n52,g44,g78
n53,g34,g35
n54,g25,g75
n55,g8,g73
n56,g48,g50
n57,g6,g8
