n0,g30,g66
n1,g31,g24
n2,g63,g86
n3,g33,g26
n4,g12,g23
n5,g22,g58
n6,g41,g60
n7,g55,g52
n8,g39,g14
n9,g71,g73
n10,g0,g63
n11,g94,g54
n12,g46,g65
n13,g59,g77
n14,g32,g60
n15,g76,g46
n16,g48,g53
n17,g51,g76
n18,g17,g72
n19,g6,g65
n20,g46,g86
n21,g43,g28
n22,g33,g62
n23,g11,g83
n24,g67,g51
n25,g3,g97
n26,g14,g3
n27,g98,g25
n28,g67,g46
n29,g73,g39
n30,g85,g28
n31,g65,g31
n32,g2,g50
n33,g73,g36
n34,g74,g16
n35,g22,g59
n36,g28,g73
n37,g73,g15
n38,g38,g71
n39,g50,g4
n40,g91,g13
n41,g28,g16
n42,g84,g42
n43,g61,g95
n44,g78,g84
n45,g88,g67
n46,g7,g71
n47,g68,g37
n48,g29,g87
n49,g33,g63
n50,g93,g32
n51,g36,g90
n52,g84,g69
n53,g87,g96
n54,g53,g55
n55,g80,g19
n56,g53,g32
n57,g80,g64
