n70,g68,g65
n65,g66,g18
n6,g37,g24
n35,g75,g6
n4,g70,g92
n32,g50,g23
n72,g9,g32
n74,g60,g57
n26,g42,g93
n21,g41,g18
n60,g30,g7
n20,g70,g89
n73,g77,g23
n51,g28,g72
n69,g18,g95
n71,g50,g5
n28,g42,g86
n77,g83,g92
n14,g41,g48
n45,g18,g76
n39,g45,g95
n5,g29,g26
n23,g34,g29
n24,g43,g89
n54,g9,g3
n16,g57,g11
n17,g18,g69
n18,g48,g85
n63,g61,g51
n9,g69,g53
n25,g56,g38
n30,g46,g93
n31,g83,g11
n10,g8,g30
n43,g46,g99
n68,g28,g57
n34,g63,g8
n8,g14,g27
n53,g79,g73
n55,g99,g43
n38,g60,g74
n33,g83,g6
n62,g22,g70
n11,g73,g10
n27,g6,g50
n50,g20,g71
n44,g66,g96
n12,g19,g1
n67,g35,g85
n75,g6,g32
n0,g75,g56
n22,g52,g89
n58,g44,g5
n36,g71,g47
n42,g91,g26
n61,g31,g53
n78,g2,g61
n3,g50,g97
n29,g15,g20
n47,g8,g55
n49,g3,g38
n52,g50,g30
n59,g89,g33
n57,g1,g11
n66,g70,g59
n37,g33,g4
n13,g67,g11
n40,g91,g41
n19,g54,g64
n46,g49,g44
n7,g67,g38
n15,g38,g23
n48,g10,g60
n41,g42,g60
n76,g34,g13
n64,g85,g44
n56,g7,g85
n2,g25,g0
n1,g30,g27
