n70,g46,g39
n65,g79,g32
n6,g61,g1
n35,g48,g80
n4,g48,g59
n32,g31,g12
n72,g27,g42
n74,g4,g5
n26,g72,g48
n21,g7,g8
n60,g35,g42
n20,g77,g15
n73,g39,g31
n51,g42,g29
n69,g92,g29
n71,g41,g58
n28,g22,g70
n77,g99,g34
n14,g88,g28
n45,g55,g8
n39,g72,g84
n5,g19,g61
n23,g6,g36
n24,g93,g41
n54,g30,g45
n16,g83,g49
n17,g48,g71
n18,g18,g69
n63,g91,g27
n9,g98,g44
n25,g28,g85
n30,g71,g13
n31,g90,g49
n10,g49,g30
n43,g17,g25
n68,g35,g79
n34,g44,g33
n8,g70,g91
n53,g30,g70
n55,g37,g11
n38,g65,g90
n33,g78,g89
n62,g42,g17
n11,g9,g24
n27,g98,g6
n50,g0,g70
n44,g78,g55
n12,g77,g9
n67,g27,g10
n75,g35,g2
n0,g60,g96
n22,g36,g51
n58,g0,g50
n36,g49,g17
n42,g96,g7
n61,g1,g38
n78,g97,g59
n3,g74,g0
n29,g23,g15
n47,g41,g65
n49,g16,g55
n52,g6,g22
n59,g5,g56
n57,g20,g85
n66,g99,g97
n37,g12,g53
n13,g58,g84
n40,g72,g65
n19,g79,g77
n46,g89,g81
n7,g78,g42
n15,g32,g58
n48,g12,g47
n41,g32,g12
n76,g4,g45
n64,g75,g4
n56,g18,g3
n2,g90,g75
n1,g18,g38
