n0,g17,g38
n1,g41,g35
n2,g85,g71
n3,g14,g77
n4,g10,g57
n5,g48,g60
n6,g22,g60
n7,g80,g97
n8,g33,g11
n9,g26,g1
n10,g69,g19
n11,g16,g42
n12,g34,g57
n13,g90,g8
n14,g69,g37
n15,g34,g32
n16,g19,g43
n17,g24,g43
n18,g65,g21
n19,g5,g50
n20,g30,g62
n21,g3,g4
n22,g23,g64
n23,g78,g32
n24,g19,g64
n25,g86,g7
n26,g40,g8
n27,g60,g89
n28,g52,g75
n29,g57,g83
n30,g31,g65
n31,g62,g82
n32,g26,g45
n33,g84,g32
n34,g56,g22
n35,g92,g3
n36,g36,g47
n37,g91,g18
n38,g47,g68
n39,g98,g48
n40,g16,g83
n41,g92,g27
n42,g97,g0
n43,g78,g43
n44,g18,g65
n45,g91,g82
n46,g69,g55
n47,g83,g71
n48,g89,g19
n49,g57,g91
n50,g74,g60
n51,g29,g76
n52,g56,g71
n53,g96,g3
n54,g34,g82
n55,g91,g65
n56,g74,g9
n57,g45,g28
n58,g5,g47
n59,g91,g87
n60,g24,g42
n61,g5,g77
n62,g28,g31
n63,g75,g71
n64,g10,g16
n65,g38,g0
n66,g85,g96
n67,g29,g99
n68,g78,g80
n69,g75,g63
