n0,g93,g10
n1,g1,g30
n2,g48,g3
n3,g60,g66
n4,g43,g27
n5,g74,g71
n6,g91,g0
n7,g5,g87
n8,g45,g18
n9,g17,g57
n10,g39,g65
n11,g24,g64
n12,g66,g57
n13,g9,g53
n14,g80,g24
n15,g17,g41
n16,g75,g64
n17,g59,g95
n18,g26,g95
n19,g60,g50
n20,g28,g92
n21,g99,g45
n22,g52,g25
n23,g13,g63
n24,g40,g95
n25,g61,g68
n26,g98,g51
n27,g6,g96
n28,g91,g9
n29,g54,g79
n30,g55,g85
n31,g62,g22
n32,g68,g71
n33,g32,g21
n34,g6,g26
n35,g36,g54
n36,g8,g53
n37,g5,g37
n38,g47,g16
n39,g71,g54
n40,g23,g75
n41,g32,g31
n42,g29,g20
n43,g49,g76
n44,g48,g37
n45,g72,g99
n46,g38,g79
n47,g12,g27
n48,g1,g23
n49,g10,g68
n50,g15,g86
n51,g34,g94
n52,g62,g61
