n0,g96,g76
n1,g28,g2
n2,g45,g87
n3,g98,g11
n4,g61,g76
n5,g88,g87
n6,g12,g21
n7,g11,g2
n8,g82,g44
n9,g72,g81
n10,g20,g49
n11,g19,g35
n12,g85,g92
n13,g16,g90
n14,g47,g39
n15,g81,g13
n16,g18,g7
n17,g73,g93
n18,g72,g97
n19,g61,g40
n20,g5,g48
n21,g46,g26
n22,g94,g91
n23,g77,g39
n24,g2,g25
n25,g82,g23
n26,g54,g83
n27,g77,g19
n28,g28,g61
n29,g22,g18
n30,g42,g27
n31,g83,g29
n32,g75,g61
n33,g67,g4
n34,g5,g8
n35,g55,g95
n36,g54,g33
n37,g79,g33
n38,g79,g43
n39,g76,g28
n40,g83,g49
n41,g42,g67
n42,g32,g70
n43,g2,g82
n44,g10,g49
n45,g45,g86
n46,g40,g82
n47,g10,g68
n48,g18,g78
n49,g12,g58
n50,g45,g4
n51,g67,g9
n52,g95,g10
n53,g73,g46
n54,g68,g5
n55,g79,g99
n56,g89,g31
n57,g68,g6
n58,g85,g83
n59,g83,g13
n60,g44,g66
n61,g33,g13
n62,g49,g60
n63,g37,g82
n64,g86,g90
n65,g62,g35
n66,g53,g23
n67,g84,g30
n68,g40,g53
n69,g43,g96
