n0,g84,g21
n1,g91,g48
n2,g98,g27
n3,g85,g63
n4,g40,g74
n5,g23,g76
n6,g5,g14
n7,g85,g55
n8,g28,g39
n9,g39,g92
n10,g5,g64
n11,g75,g50
n12,g77,g15
n13,g50,g10
n14,g62,g98
n15,g62,g49
n16,g46,g6
n17,g29,g14
n18,g3,g60
n19,g71,g77
n20,g78,g40
n21,g93,g68
n22,g58,g70
n23,g40,g84
n24,g40,g59
n25,g3,g55
n26,g50,g6
n27,g57,g31
n28,g7,g45
n29,g15,g48
n30,g30,g64
n31,g5,g7
n32,g31,g41
n33,g80,g29
n34,g90,g24
n35,g98,g17
n36,g35,g57
n37,g48,g50
n38,g94,g5
n39,g49,g15
n40,g44,g80
n41,g53,g8
n42,g57,g92
n43,g20,g5
n44,g56,g30
n45,g12,g49
n46,g74,g99
n47,g45,g58
n48,g99,g76
n49,g43,g18
n50,g15,g72
n51,g7,g10
n52,g94,g28
n53,g48,g51
n54,g70,g56
n55,g66,g83
n56,g12,g3
n57,g95,g63
n58,g61,g27
n59,g3,g9
n60,g30,g49
n61,g64,g28
n62,g72,g99
n63,g2,g23
n64,g58,g55
n65,g9,g37
n66,g67,g13
n67,g64,g40
n68,g4,g90
n69,g99,g18
