n70,g27,g83
n65,g84,g79
n6,g47,g56
n35,g39,g17
n4,g96,g9
n32,g81,g4
n72,g16,g68
n74,g72,g36
n26,g0,g98
n21,g66,g81
n60,g18,g52
n20,g1,g79
n73,g3,g53
n51,g83,g19
n69,g36,g75
n71,g7,g98
n28,g11,g21
n14,g2,g40
n45,g21,g19
n39,g22,g12
n5,g12,g20
n23,g2,g59
n24,g58,g96
n54,g88,g13
n16,g69,g85
n17,g4,g33
n18,g89,g86
n63,g68,g94
n9,g10,g1
n25,g35,g43
n30,g80,g85
n31,g32,g27
n10,g38,g34
n43,g39,g77
n68,g67,g4
n34,g74,g66
n8,g98,g99
n53,g19,g70
n55,g64,g32
n38,g8,g75
n33,g59,g63
n62,g72,g49
n11,g6,g48
n27,g30,g71
n50,g16,g26
n44,g71,g84
n12,g87,g86
n67,g93,g15
n75,g94,g61
n0,g95,g67
n22,g18,g87
n58,g50,g89
n36,g86,g21
n42,g14,g17
n61,g33,g79
n3,g2,g24
n29,g91,g34
n47,g30,g60
n49,g56,g69
n52,g41,g32
n59,g67,g43
n57,g25,g75
n66,g34,g0
n37,g36,g0
n13,g9,g89
n40,g17,g38
n19,g85,g57
n46,g18,g37
n7,g55,g63
n15,g47,g61
n48,g22,g65
n41,g81,g29
n76,g72,g87
n64,g20,g19
n56,g46,g23
n2,g87,g13
n1,g74,g93
