n70,g99,g19
n65,g98,g92
n6,g57,g58
n35,g21,g3
n4,g16,g45
n32,g54,g84
n72,g43,g69
n74,g12,g77
n26,g20,g77
n21,g83,g63
n60,g18,g80
n20,g46,g42
n73,g34,g85
n51,g86,g75
n69,g97,g60
n71,g89,g54
n28,g8,g35
n14,g90,g93
n45,g48,g76
n39,g1,g0
n5,g77,g95
n23,g14,g10
n24,g46,g54
n54,g49,g11
n16,g8,g24
n17,g44,g58
n18,g62,g0
n63,g81,g80
n9,g90,g56
n25,g29,g72
n30,g76,g60
n31,g46,g41
n10,g39,g91
n43,g56,g25
n68,g60,g66
n34,g61,g91
n8,g76,g53
n53,g53,g33
n55,g82,g74
n38,g24,g40
n33,g48,g80
n62,g46,g75
n11,g40,g55
n27,g62,g49
n50,g81,g39
n44,g49,g79
n12,g24,g11
n67,g74,g23
n75,g42,g41
n0,g13,g46
n22,g25,g61
n58,g72,g49
n36,g15,g80
n42,g28,g98
n61,g97,g48
n3,g60,g79
n29,g29,g8
n47,g40,g18
n49,g30,g38
n52,g66,g38
n59,g39,g40
n57,g37,g89
n66,g62,g24
n37,g88,g83
n13,g72,g6
n40,g66,g69
n19,g43,g85
n46,g69,g33
n7,g15,g84
n15,g58,g8
n48,g34,g48
n41,g12,g56
n76,g81,g15
n64,g81,g73
n56,g66,g96
n2,g64,g37
n1,g66,g18
