n0,g32,g82
n1,g99,g22
n2,g58,g31
n3,g16,g49
n4,g52,g71
n5,g82,g27
n6,g28,g24
n7,g69,g75
n8,g75,g14
n9,g46,g63
n10,g14,g4
n11,g83,g24
n12,g20,g95
n13,g42,g56
n14,g4,g42
n15,g14,g36
n16,g28,g83
n17,g33,g89
n18,g16,g8
n19,g53,g62
n20,g95,g62
n21,g20,g70
n22,g68,g7
n23,g54,g31
n24,g16,g20
n25,g55,g96
n26,g97,g69
n27,g98,g87
n28,g16,g0
n29,g82,g30
n30,g86,g66
n31,g82,g34
n32,g80,g26
n33,g96,g48
n34,g70,g65
n35,g40,g67
n36,g61,g60
n37,g31,g81
n38,g38,g70
n39,g73,g49
n40,g98,g50
n41,g71,g34
n42,g85,g13
