n70,g79,g63
n65,g11,g75
n6,g6,g74
n35,g92,g16
n4,g21,g90
n32,g28,g97
n72,g56,g97
n74,g63,g31
n26,g62,g50
n21,g98,g46
n60,g30,g86
n20,g10,g20
n73,g77,g42
n51,g51,g47
n69,g22,g88
n71,g45,g60
n28,g22,g53
n14,g62,g83
n45,g39,g26
n39,g51,g30
n5,g88,g18
n23,g97,g84
n24,g37,g31
n54,g69,g85
n16,g45,g76
n17,g54,g92
n18,g62,g80
n63,g86,g33
n9,g51,g50
n25,g56,g37
n30,g65,g20
n31,g55,g71
n10,g55,g40
n43,g73,g77
n68,g17,g60
n34,g80,g69
n8,g94,g36
n53,g34,g35
n55,g14,g7
n38,g53,g19
n33,g90,g76
n62,g89,g12
n11,g81,g22
n27,g55,g86
n50,g85,g12
n44,g62,g10
n12,g54,g98
n67,g55,g93
n0,g67,g1
n22,g47,g82
n58,g89,g67
n36,g94,g74
n42,g24,g47
n61,g46,g25
n3,g4,g85
n29,g76,g89
n47,g75,g89
n49,g8,g43
n52,g26,g54
n59,g26,g15
n57,g73,g37
n66,g94,g30
n37,g96,g25
n13,g46,g76
n40,g66,g3
n19,g89,g2
n46,g52,g0
n7,g3,g9
n15,g17,g55
n48,g34,g1
n41,g26,g71
n64,g14,g87
n56,g53,g13
n2,g16,g60
n1,g99,g3
