n70,g1,g60
n65,g99,g19
n6,g37,g6
n35,g37,g83
n4,g12,g82
n32,g71,g57
n72,g46,g84
n74,g49,g14
n26,g83,g96
n21,g82,g56
n60,g60,g26
n20,g33,g9
n73,g41,g17
n51,g76,g23
n69,g98,g86
n71,g19,g40
n28,g5,g17
n14,g57,g24
n45,g79,g65
n39,g90,g64
n5,g73,g91
n23,g59,g42
n24,g17,g12
n54,g35,g73
n16,g44,g32
n17,g14,g48
n18,g71,g79
n63,g90,g12
n9,g33,g56
n25,g73,g12
n30,g78,g92
n31,g77,g3
n10,g68,g71
n43,g72,g39
n68,g35,g81
n34,g90,g51
n8,g62,g65
n53,g13,g29
n55,g20,g12
n38,g71,g21
n33,g87,g27
n62,g62,g81
n11,g71,g58
n27,g21,g47
n50,g4,g29
n44,g74,g43
n12,g63,g26
n67,g10,g81
n0,g11,g40
n22,g89,g96
n58,g54,g91
n36,g86,g16
n42,g76,g33
n61,g48,g77
n3,g23,g39
n29,g3,g64
n47,g13,g45
n49,g67,g40
n52,g17,g78
n59,g15,g81
n57,g19,g70
n66,g86,g45
n37,g80,g84
n13,g66,g90
n40,g57,g84
n19,g5,g69
n46,g4,g3
n7,g17,g30
n15,g23,g43
n48,g75,g24
n41,g80,g38
n64,g62,g73
n56,g51,g79
n2,g88,g55
n1,g5,g30
