n0,g84,g79
n1,g61,g46
n2,g18,g48
n3,g65,g99
n4,g40,g44
n5,g92,g34
n6,g44,g3
n7,g61,g73
n8,g27,g73
n9,g65,g7
n10,g75,g56
n11,g86,g75
n12,g27,g83
n13,g93,g63
n14,g45,g89
n15,g46,g66
n16,g1,g10
n17,g49,g51
n18,g15,g98
n19,g14,g73
n20,g71,g85
n21,g91,g42
n22,g33,g57
n23,g53,g60
n24,g33,g53
n25,g5,g59
n26,g44,g15
n27,g0,g21
n28,g59,g89
n29,g12,g25
n30,g86,g26
n31,g65,g43
n32,g21,g68
n33,g47,g33
n34,g91,g63
n35,g41,g58
n36,g50,g76
n37,g76,g34
n38,g97,g63
n39,g83,g62
n40,g33,g60
n41,g6,g12
n42,g14,g84
n43,g11,g34
n44,g17,g81
n45,g35,g22
n46,g3,g11
n47,g99,g85
n48,g7,g56
n49,g16,g33
n50,g61,g92
n51,g29,g35
n52,g59,g72
n53,g67,g34
n54,g63,g69
n55,g31,g88
n56,g45,g93
