n0,g65,g51
n1,g14,g52
n2,g10,g73
n3,g84,g98
n4,g93,g69
n5,g18,g11
n6,g14,g76
n7,g37,g14
n8,g90,g64
n9,g7,g87
n10,g29,g17
n11,g97,g91
n12,g29,g22
n13,g51,g27
n14,g10,g38
n15,g51,g33
n16,g25,g48
n17,g66,g33
n18,g16,g64
n19,g56,g11
n20,g86,g59
n21,g1,g78
n22,g99,g84
n23,g7,g17
n24,g57,g77
n25,g4,g67
n26,g58,g72
n27,g25,g73
n28,g76,g42
n29,g23,g34
n30,g5,g22
n31,g37,g80
n32,g25,g31
n33,g0,g7
n34,g95,g41
n35,g88,g98
n36,g97,g32
n37,g5,g14
n38,g66,g12
n39,g94,g93
n40,g83,g12
n41,g44,g37
n42,g19,g92
n43,g54,g66
n44,g86,g34
n45,g25,g43
n46,g45,g43
n47,g45,g4
n48,g57,g83
n49,g80,g88
n50,g85,g74
n51,g41,g8
n52,g8,g94
n53,g48,g92
n54,g75,g59
n55,g72,g2
n56,g32,g98
n57,g8,g46
