n0,g18,g52
n1,g24,g89
n2,g90,g67
n3,g77,g5
n4,g74,g95
n5,g73,g63
n6,g48,g1
n7,g89,g74
n8,g32,g27
n9,g26,g62
n10,g39,g1
n11,g20,g60
n12,g62,g46
n13,g72,g75
n14,g1,g59
n15,g14,g11
n16,g20,g84
n17,g54,g42
n18,g46,g70
n19,g70,g26
n20,g87,g83
n21,g17,g10
n22,g10,g54
n23,g38,g51
n24,g17,g75
n25,g28,g65
n26,g87,g69
n27,g16,g2
n28,g0,g91
n29,g9,g21
n30,g24,g91
n31,g59,g30
n32,g97,g44
n33,g41,g79
n34,g18,g41
n35,g62,g64
n36,g82,g35
n37,g17,g36
n38,g59,g92
n39,g76,g42
n40,g62,g39
n41,g61,g39
n42,g73,g69
n43,g85,g79
n44,g40,g12
n45,g65,g3
n46,g81,g65
n47,g94,g64
n48,g80,g28
n49,g52,g45
n50,g31,g98
n51,g91,g74
n52,g59,g40
n53,g61,g8
n54,g49,g9
n55,g0,g29
n56,g50,g61
n57,g6,g87
