n70,g98,g31
n65,g13,g68
n6,g85,g55
n35,g77,g42
n4,g83,g25
n32,g17,g77
n72,g11,g91
n74,g46,g84
n26,g5,g42
n21,g36,g43
n60,g88,g25
n20,g35,g18
n73,g61,g62
n51,g72,g93
n69,g69,g50
n71,g97,g7
n28,g6,g43
n77,g26,g77
n14,g91,g69
n45,g69,g46
n39,g10,g35
n5,g33,g94
n23,g61,g26
n24,g99,g1
n54,g78,g98
n16,g63,g8
n17,g53,g14
n18,g33,g62
n63,g94,g21
n9,g62,g9
n25,g75,g6
n30,g72,g42
n31,g47,g7
n10,g40,g97
n43,g64,g0
n68,g21,g37
n34,g6,g52
n8,g66,g96
n79,g32,g44
n53,g48,g91
n55,g73,g98
n38,g33,g58
n33,g97,g76
n62,g36,g81
n11,g3,g60
n27,g82,g67
n50,g38,g68
n44,g87,g26
n12,g17,g3
n67,g18,g10
n75,g64,g98
n80,g81,g88
n0,g65,g86
n22,g96,g11
n81,g90,g71
n58,g93,g24
n36,g34,g45
n42,g1,g85
n61,g20,g43
n78,g46,g2
n3,g65,g79
n29,g46,g81
n47,g58,g67
n49,g43,g23
n52,g70,g26
n59,g37,g75
n57,g97,g20
n66,g99,g54
n37,g79,g47
n13,g3,g56
n40,g5,g19
n19,g38,g26
n46,g6,g15
n7,g94,g57
n15,g4,g82
n48,g59,g92
n41,g92,g41
n76,g23,g44
n64,g68,g30
n56,g18,g29
n2,g4,g49
n1,g45,g41
