n0,g69,g33
n1,g99,g0
n2,g32,g86
n3,g45,g78
n4,g99,g64
n5,g21,g93
n6,g74,g45
n7,g59,g56
n8,g84,g3
n9,g44,g53
n10,g96,g87
n11,g45,g57
n12,g65,g96
n13,g62,g82
n14,g33,g41
n15,g71,g55
n16,g53,g9
n17,g74,g85
n18,g11,g57
n19,g39,g6
n20,g73,g12
n21,g73,g56
n22,g80,g37
n23,g72,g84
n24,g51,g34
n25,g95,g57
n26,g56,g46
n27,g95,g47
n28,g66,g41
n29,g87,g31
n30,g46,g91
n31,g52,g86
n32,g38,g68
n33,g26,g2
n34,g85,g41
n35,g77,g2
n36,g92,g57
n37,g20,g94
n38,g57,g56
n39,g39,g88
n40,g31,g99
n41,g20,g60
n42,g96,g70
n43,g48,g26
n44,g0,g15
n45,g99,g86
n46,g68,g7
n47,g90,g94
n48,g15,g24
n49,g65,g24
n50,g20,g84
n51,g54,g49
n52,g39,g58
n53,g65,g39
n54,g62,g25
