n0,g57,g55
n1,g83,g91
n2,g96,g99
n3,g94,g90
n4,g3,g92
n5,g36,g74
n6,g6,g1
n7,g87,g46
n8,g24,g90
n9,g18,g58
n10,g97,g94
n11,g39,g65
n12,g97,g22
n13,g56,g83
n14,g68,g77
n15,g56,g96
n16,g43,g90
n17,g48,g47
n18,g18,g68
n19,g7,g12
n20,g90,g36
n21,g92,g56
n22,g16,g80
n23,g22,g59
n24,g2,g95
n25,g69,g67
n26,g19,g8
n27,g35,g94
n28,g1,g85
n29,g51,g57
n30,g75,g68
n31,g85,g56
n32,g32,g68
n33,g28,g79
n34,g64,g5
n35,g44,g33
n36,g18,g23
n37,g21,g20
n38,g24,g83
n39,g13,g57
n40,g96,g26
n41,g23,g31
n42,g88,g96
n43,g42,g52
n44,g51,g4
n45,g76,g49
n46,g58,g26
n47,g74,g27
n48,g83,g62
n49,g69,g25
n50,g74,g40
n51,g82,g34
n52,g7,g84
n53,g63,g9
n54,g90,g73
