n0,g34,g5
n1,g3,g58
n2,g81,g60
n3,g80,g21
n4,g71,g89
n5,g26,g75
n6,g18,g80
n7,g38,g48
n8,g82,g17
n9,g33,g34
n10,g93,g25
n11,g32,g12
n12,g46,g64
n13,g6,g75
n14,g15,g50
n15,g13,g51
n16,g74,g31
n17,g90,g70
n18,g71,g93
n19,g49,g12
n20,g73,g42
n21,g44,g58
n22,g95,g0
n23,g48,g85
n24,g89,g40
n25,g94,g16
n26,g98,g42
n27,g0,g40
n28,g5,g93
n29,g55,g60
n30,g84,g94
n31,g68,g23
n32,g93,g37
n33,g18,g38
n34,g18,g54
n35,g39,g56
n36,g48,g97
n37,g57,g51
n38,g70,g83
n39,g97,g23
n40,g30,g89
n41,g59,g88
n42,g65,g40
n43,g63,g85
n44,g27,g29
n45,g96,g32
n46,g53,g59
n47,g85,g96
n48,g50,g27
n49,g83,g80
n50,g80,g50
n51,g36,g58
n52,g2,g10
n53,g85,g49
n54,g86,g61
