n70,g48,g74
n6,g68,g93
n4,g64,g24
n22,g13,g46
n21,g0,g18
n60,g72,g21
n79,g60,g53
n74,g65,g79
n69,g19,g21
n28,g34,g98
n14,g60,g35
n45,g1,g98
n89,g61,g49
n5,g34,g68
n23,g6,g32
n24,g74,g35
n17,g11,g89
n54,g95,g86
n77,g15,g17
n63,g61,g85
n9,g44,g7
n25,g77,g68
n87,g12,g11
n10,g23,g31
n68,g10,g78
n34,g39,g82
n72,g21,g28
n73,g83,g26
n55,g6,g48
n44,g37,g12
n16,g51,g13
n80,g41,g64
n81,g58,g34
n75,g66,g46
n66,g54,g76
n47,g39,g9
n52,g53,g50
n59,g15,g26
n57,g13,g10
n71,g14,g66
n37,g65,g32
n31,g45,g93
n19,g1,g95
n46,g5,g15
n65,g86,g99
n85,g12,g88
n1,g39,g62
n84,g70,g49
n32,g61,g99
n26,g46,g36
n20,g91,g17
n53,g77,g99
n56,g67,g39
n76,g95,g91
n38,g80,g63
n13,g2,g68
n67,g63,g43
n41,g69,g61
n18,g2,g16
n11,g21,g44
n30,g26,g20
n35,g40,g69
n8,g43,g26
n83,g90,g59
n39,g93,g43
n33,g57,g51
n27,g30,g28
n50,g84,g70
n12,g51,g97
n82,g67,g0
n0,g21,g66
n43,g61,g62
n58,g92,g66
n36,g7,g58
n42,g12,g93
n61,g31,g33
n78,g5,g80
n3,g60,g54
n29,g8,g64
n49,g59,g85
n88,g39,g12
n86,g25,g3
n62,g91,g22
n40,g85,g67
n51,g68,g1
n7,g23,g6
n15,g10,g3
n48,g81,g0
n64,g19,g62
n2,g72,g92
