n70,g64,g54
n6,g14,g91
n4,g11,g33
n22,g73,g86
n21,g25,g69
n60,g21,g59
n79,g59,g1
n74,g62,g91
n69,g80,g96
n28,g18,g60
n14,g74,g67
n45,g40,g1
n89,g79,g78
n5,g87,g33
n23,g5,g73
n24,g49,g10
n17,g5,g70
n54,g33,g82
n77,g69,g42
n63,g77,g78
n9,g30,g48
n25,g58,g34
n87,g59,g65
n10,g41,g7
n68,g91,g11
n34,g36,g77
n72,g7,g70
n73,g43,g94
n55,g42,g68
n44,g89,g33
n16,g19,g40
n80,g91,g96
n81,g3,g24
n75,g63,g7
n66,g62,g17
n47,g39,g8
n52,g88,g38
n59,g95,g32
n57,g29,g66
n71,g31,g38
n37,g45,g40
n31,g9,g62
n19,g32,g45
n46,g97,g80
n65,g37,g67
n85,g27,g55
n1,g86,g27
n84,g58,g56
n32,g90,g35
n26,g58,g63
n20,g97,g67
n53,g37,g94
n56,g61,g89
n76,g49,g85
n38,g4,g24
n13,g77,g16
n67,g80,g22
n41,g36,g17
n18,g2,g4
n11,g12,g23
n30,g28,g34
n35,g26,g98
n8,g92,g50
n83,g60,g95
n39,g93,g37
n33,g50,g0
n27,g6,g95
n50,g6,g50
n12,g74,g70
n82,g53,g3
n0,g86,g40
n43,g2,g25
n58,g55,g88
n36,g83,g78
n42,g4,g62
n61,g37,g34
n78,g18,g44
n3,g80,g52
n29,g57,g80
n49,g85,g25
n88,g25,g89
n86,g13,g44
n62,g83,g99
n40,g20,g35
n51,g55,g19
n7,g57,g28
n15,g24,g12
n48,g65,g58
n64,g36,g90
n2,g51,g24
