n70,g63,g53
n6,g44,g7
n4,g20,g72
n22,g28,g1
n21,g40,g36
n60,g97,g77
n79,g75,g89
n74,g26,g59
n69,g38,g90
n28,g36,g47
n14,g83,g35
n45,g33,g64
n89,g29,g47
n5,g8,g5
n23,g21,g46
n24,g39,g9
n17,g61,g16
n54,g17,g66
n77,g24,g71
n63,g96,g75
n9,g41,g88
n25,g69,g11
n87,g24,g82
n10,g94,g0
n68,g7,g61
n34,g83,g4
n72,g96,g24
n73,g65,g64
n55,g70,g77
n44,g73,g80
n16,g66,g57
n80,g98,g79
n81,g88,g87
n75,g27,g23
n66,g42,g9
n47,g78,g47
n52,g59,g63
n59,g46,g68
n57,g82,g1
n71,g88,g55
n37,g32,g81
n31,g13,g20
n19,g18,g22
n46,g0,g1
n65,g90,g40
n85,g14,g33
n1,g33,g35
n84,g17,g87
n32,g54,g2
n26,g66,g20
n20,g16,g78
n53,g44,g56
n56,g5,g13
n76,g55,g3
n38,g72,g41
n13,g11,g16
n67,g68,g79
n41,g34,g55
n18,g74,g83
n11,g58,g50
n30,g11,g9
n35,g71,g96
n8,g16,g90
n83,g76,g13
n39,g21,g55
n33,g33,g81
n27,g12,g80
n50,g65,g7
n12,g4,g10
n82,g97,g86
n0,g18,g73
n43,g19,g83
n58,g9,g62
n36,g85,g19
n42,g21,g70
n61,g10,g60
n78,g13,g96
n3,g16,g50
n29,g37,g94
n49,g80,g69
n88,g54,g57
n86,g23,g25
n62,g21,g54
n40,g87,g57
n51,g45,g79
n7,g83,g22
n15,g19,g21
n48,g77,g66
n64,g76,g3
n2,g14,g13
