n0,g82,g62
n1,g10,g67
n2,g21,g23
n3,g12,g47
n4,g21,g75
n5,g55,g29
n6,g84,g52
n7,g18,g76
n8,g55,g22
n9,g10,g95
n10,g52,g36
n11,g65,g33
n12,g15,g90
n13,g39,g22
n14,g42,g6
n15,g72,g69
n16,g9,g50
n17,g61,g49
n18,g68,g82
n19,g59,g82
n20,g14,g72
n21,g4,g45
n22,g38,g55
n23,g11,g78
n24,g53,g20
n25,g93,g46
n26,g38,g0
n27,g32,g77
n28,g61,g56
n29,g99,g67
n30,g34,g58
n31,g48,g65
n32,g86,g39
n33,g20,g64
n34,g13,g85
n35,g6,g19
n36,g85,g75
n37,g84,g63
n38,g26,g88
n39,g74,g35
n40,g48,g74
n41,g20,g91
n42,g4,g69
n43,g31,g99
n44,g98,g15
n45,g83,g57
n46,g41,g21
n47,g98,g97
n48,g85,g28
n49,g75,g15
n50,g87,g14
n51,g12,g87
n52,g32,g11
n53,g41,g99
n54,g4,g91
n55,g59,g97
n56,g63,g21
n57,g65,g55
n58,g2,g5
n59,g49,g72
