n0,g64,g59
n1,g59,g67
n2,g85,g11
n3,g57,g54
n4,g65,g53
n5,g13,g57
n6,g14,g75
n7,g11,g75
n8,g73,g10
n9,g3,g35
n10,g61,g51
n11,g54,g80
n12,g34,g3
n13,g77,g78
n14,g1,g8
n15,g21,g15
n16,g1,g10
n17,g74,g44
n18,g9,g46
n19,g40,g87
n20,g86,g98
n21,g39,g41
n22,g17,g74
n23,g14,g27
n24,g71,g15
n25,g62,g77
n26,g57,g71
n27,g26,g17
n28,g37,g60
n29,g97,g51
n30,g23,g21
n31,g54,g91
n32,g51,g25
n33,g80,g2
n34,g26,g36
n35,g93,g97
n36,g15,g26
n37,g33,g76
n38,g4,g5
n39,g63,g89
n40,g70,g48
n41,g15,g86
n42,g63,g47
n43,g47,g49
n44,g1,g39
n45,g63,g0
n46,g15,g8
n47,g58,g77
n48,g46,g82
n49,g83,g34
n50,g52,g94
n51,g47,g89
n52,g90,g63
n53,g84,g31
n54,g91,g7
n55,g2,g71
n56,g93,g32
n57,g10,g52
n58,g0,g30
n59,g27,g40
