n0,g33,g46
n1,g13,g97
n2,g73,g92
n3,g66,g52
n4,g78,g24
n5,g50,g76
n6,g59,g95
n7,g47,g22
n8,g40,g15
n9,g27,g73
n10,g25,g12
n11,g67,g82
n12,g3,g76
n13,g41,g4
n14,g59,g44
n15,g45,g53
n16,g14,g70
n17,g47,g65
n18,g82,g70
n19,g91,g12
n20,g26,g44
n21,g1,g52
n22,g76,g98
n23,g93,g33
n24,g60,g29
n25,g45,g39
n26,g4,g29
n27,g18,g94
n28,g20,g28
n29,g81,g13
n30,g37,g22
n31,g68,g26
n32,g20,g55
n33,g39,g0
n34,g15,g55
n35,g56,g6
n36,g47,g90
n37,g99,g6
n38,g67,g21
n39,g68,g42
n40,g8,g75
n41,g76,g40
n42,g66,g63
n43,g62,g48
n44,g92,g41
n45,g59,g97
n46,g16,g53
n47,g29,g93
n48,g50,g74
n49,g69,g4
n50,g27,g3
n51,g48,g71
n52,g65,g39
n53,g91,g68
n54,g15,g3
n55,g92,g8
n56,g26,g16
n57,g38,g82
n58,g65,g83
n59,g66,g81
