n70,g7,g50
n6,g70,g46
n4,g12,g59
n22,g29,g64
n21,g9,g2
n60,g39,g56
n79,g70,g36
n74,g32,g76
n69,g63,g57
n28,g2,g41
n14,g44,g34
n45,g91,g4
n5,g2,g95
n23,g70,g21
n24,g73,g19
n17,g49,g80
n54,g53,g17
n77,g11,g64
n63,g96,g62
n9,g50,g79
n25,g52,g21
n10,g81,g28
n68,g52,g5
n34,g13,g24
n72,g63,g68
n73,g47,g87
n55,g65,g4
n44,g86,g84
n16,g44,g92
n80,g0,g98
n81,g31,g94
n75,g98,g6
n66,g76,g61
n47,g45,g87
n52,g3,g18
n59,g5,g93
n57,g17,g21
n71,g31,g3
n37,g61,g29
n31,g89,g6
n19,g59,g20
n46,g35,g79
n65,g36,g84
n85,g0,g78
n1,g65,g98
n84,g58,g8
n32,g30,g90
n26,g13,g34
n20,g78,g96
n53,g97,g49
n56,g33,g36
n76,g89,g37
n38,g6,g2
n13,g96,g84
n67,g64,g32
n41,g64,g83
n18,g31,g24
n11,g53,g32
n30,g78,g75
n35,g96,g73
n8,g72,g99
n83,g88,g60
n39,g67,g73
n33,g55,g54
n27,g69,g88
n50,g94,g42
n12,g38,g24
n82,g68,g18
n0,g60,g20
n43,g37,g43
n58,g89,g9
n36,g31,g8
n42,g63,g5
n61,g52,g1
n78,g11,g92
n3,g58,g17
n29,g11,g3
n49,g67,g32
n62,g49,g89
n40,g21,g32
n51,g41,g43
n7,g96,g77
n15,g69,g80
n48,g86,g22
n64,g79,g85
n2,g15,g49
