n0,g13,g39
n1,g7,g43
n2,g9,g69
n3,g67,g1
n4,g56,g55
n5,g14,g78
n6,g91,g80
n7,g44,g29
n8,g53,g25
n9,g72,g69
n10,g39,g56
n11,g35,g78
n12,g56,g10
n13,g23,g29
n14,g86,g3
n15,g68,g89
n16,g67,g86
n17,g14,g54
n18,g91,g53
n19,g27,g38
n20,g36,g42
n21,g15,g3
n22,g55,g74
n23,g33,g2
n24,g95,g37
n25,g84,g15
n26,g42,g67
n27,g12,g65
n28,g41,g69
n29,g69,g30
n30,g29,g13
n31,g65,g10
n32,g6,g3
n33,g83,g62
n34,g87,g95
n35,g69,g17
n36,g45,g93
n37,g62,g36
n38,g14,g84
n39,g38,g89
n40,g10,g29
n41,g38,g90
n42,g5,g80
n43,g63,g93
n44,g27,g14
n45,g40,g96
n46,g20,g56
n47,g90,g86
n48,g77,g98
n49,g21,g45
n50,g59,g78
n51,g8,g75
n52,g91,g37
n53,g66,g73
n54,g12,g25
n55,g48,g99
n56,g17,g21
n57,g12,g57
n58,g4,g99
n59,g78,g46
n60,g84,g81
n61,g43,g4
