n0,g31,g62
n1,g54,g30
n2,g57,g83
n3,g10,g56
n4,g61,g3
n5,g75,g32
n6,g51,g35
n7,g68,g34
n8,g55,g53
n9,g42,g37
n10,g71,g14
n11,g4,g47
n12,g34,g26
n13,g58,g22
n14,g30,g15
n15,g94,g55
n16,g82,g95
n17,g63,g55
n18,g51,g69
n19,g9,g21
n20,g21,g20
n21,g8,g97
n22,g32,g53
n23,g99,g37
n24,g83,g5
n25,g21,g72
n26,g35,g21
n27,g55,g41
n28,g25,g11
n29,g89,g11
n30,g6,g48
n31,g48,g0
n32,g44,g79
n33,g43,g58
n34,g27,g67
n35,g32,g43
n36,g67,g48
n37,g64,g7
n38,g51,g30
n39,g13,g21
n40,g52,g95
n41,g51,g0
n42,g3,g23
n43,g80,g77
n44,g29,g19
n45,g91,g45
n46,g33,g69
n47,g34,g30
n48,g59,g8
n49,g55,g98
n50,g57,g19
n51,g10,g73
n52,g20,g98
n53,g97,g39
n54,g57,g32
n55,g73,g81
n56,g27,g69
n57,g38,g19
n58,g94,g80
n59,g24,g58
n60,g60,g92
n61,g92,g56
