n0,g10,g69
n1,g74,g89
n2,g74,g77
n3,g81,g63
n4,g47,g14
n5,g47,g19
n6,g62,g49
n7,g83,g55
n8,g16,g64
n9,g78,g20
n10,g25,g60
n11,g87,g0
n12,g13,g30
n13,g5,g70
n14,g38,g82
n15,g57,g98
n16,g1,g12
n17,g52,g54
n18,g22,g54
n19,g96,g87
n20,g16,g29
n21,g46,g90
n22,g11,g70
n23,g31,g59
n24,g61,g37
n25,g16,g86
n26,g51,g24
n27,g5,g19
n28,g92,g86
n29,g1,g78
n30,g99,g38
n31,g9,g77
n32,g83,g61
n33,g52,g76
n34,g32,g16
n35,g7,g48
n36,g86,g91
n37,g24,g21
n38,g0,g62
n39,g90,g17
n40,g40,g82
n41,g91,g43
n42,g96,g51
n43,g55,g56
n44,g5,g29
n45,g0,g75
n46,g37,g94
n47,g57,g71
n48,g91,g32
n49,g61,g46
n50,g6,g5
n51,g12,g92
n52,g50,g4
n53,g65,g87
n54,g85,g16
n55,g35,g82
n56,g61,g94
n57,g47,g42
n58,g35,g85
n59,g50,g30
n60,g60,g59
n61,g45,g38
n62,g45,g63
n63,g6,g61
n64,g22,g70
n65,g83,g62
n66,g18,g77
n67,g9,g26
