n0,g52,g48
n1,g84,g99
n2,g20,g53
n3,g25,g0
n4,g74,g9
n5,g79,g56
n6,g40,g31
n7,g68,g92
n8,g34,g8
n9,g64,g46
n10,g96,g84
n11,g44,g76
n12,g83,g80
n13,g76,g29
n14,g1,g16
n15,g85,g96
n16,g55,g45
n17,g38,g94
n18,g2,g64
n19,g38,g67
n20,g70,g43
n21,g54,g83
n22,g94,g27
n23,g83,g97
n24,g68,g23
n25,g79,g63
n26,g12,g37
n27,g69,g13
n28,g61,g47
n29,g84,g30
n30,g44,g9
n31,g12,g82
n32,g23,g89
n33,g92,g32
n34,g71,g97
n35,g82,g34
n36,g44,g78
n37,g59,g8
n38,g22,g95
n39,g13,g74
n40,g49,g13
n41,g98,g88
n42,g2,g44
n43,g76,g7
n44,g12,g18
