n0,g35,g22
n1,g33,g8
n2,g84,g72
n3,g96,g62
n4,g75,g38
n5,g44,g61
n6,g22,g46
n7,g43,g77
n8,g50,g93
n9,g21,g95
n10,g95,g42
n11,g53,g63
n12,g49,g30
n13,g78,g71
n14,g33,g42
n15,g42,g51
n16,g97,g78
n17,g21,g81
n18,g11,g15
n19,g40,g21
n20,g97,g0
n21,g77,g63
n22,g68,g48
n23,g39,g76
n24,g2,g94
n25,g6,g80
n26,g86,g89
n27,g8,g85
n28,g55,g73
n29,g20,g87
n30,g78,g32
n31,g59,g9
n32,g79,g42
n33,g41,g43
n34,g27,g38
n35,g13,g5
n36,g88,g16
n37,g81,g64
n38,g63,g2
n39,g20,g93
n40,g72,g62
n41,g48,g62
n42,g70,g66
n43,g43,g29
n44,g85,g11
n45,g75,g79
n46,g48,g96
n47,g67,g73
n48,g59,g62
n49,g16,g14
n50,g75,g69
n51,g60,g25
n52,g76,g95
n53,g26,g2
n54,g78,g92
n55,g73,g70
n56,g95,g29
n57,g59,g36
n58,g63,g21
n59,g37,g48
n60,g54,g78
n61,g73,g44
