n0,g97,g67
n1,g22,g84
n2,g25,g39
n3,g52,g57
n4,g80,g30
n5,g2,g17
n6,g2,g31
n7,g51,g87
n8,g59,g50
n9,g45,g42
n10,g59,g25
n11,g73,g15
n12,g70,g87
n13,g94,g68
n14,g64,g94
n15,g68,g1
n16,g81,g78
n17,g38,g36
n18,g43,g86
n19,g32,g9
n20,g16,g84
n21,g59,g91
n22,g75,g77
n23,g88,g14
n24,g51,g43
n25,g48,g79
n26,g91,g52
n27,g90,g13
n28,g58,g79
n29,g12,g97
n30,g70,g83
n31,g26,g50
n32,g30,g34
n33,g20,g51
n34,g15,g48
n35,g45,g9
n36,g77,g9
n37,g56,g74
n38,g54,g51
n39,g95,g66
n40,g33,g39
n41,g96,g78
n42,g89,g78
n43,g10,g92
n44,g77,g45
n45,g47,g24
n46,g43,g52
n47,g2,g12
n48,g77,g30
n49,g29,g85
n50,g22,g86
n51,g82,g54
n52,g50,g36
n53,g94,g7
n54,g77,g16
n55,g55,g58
n56,g31,g13
n57,g52,g47
n58,g46,g81
n59,g75,g97
n60,g12,g87
n61,g74,g55
