n0,g52,g3
n1,g16,g99
n2,g81,g19
n3,g76,g35
n4,g77,g89
n5,g32,g26
n6,g47,g18
n7,g66,g18
n8,g44,g11
n9,g89,g53
n10,g60,g33
n11,g1,g47
n12,g93,g14
n13,g40,g94
n14,g50,g16
n15,g23,g18
n16,g45,g56
n17,g79,g71
n18,g65,g98
n19,g75,g98
n20,g85,g20
n21,g8,g90
n22,g79,g29
n23,g87,g65
n24,g16,g55
n25,g97,g16
n26,g19,g58
n27,g90,g24
n28,g63,g21
n29,g61,g29
n30,g11,g2
n31,g57,g68
n32,g73,g36
n33,g19,g37
n34,g96,g91
n35,g85,g69
n36,g0,g6
n37,g56,g60
n38,g51,g91
n39,g26,g66
n40,g71,g97
n41,g11,g6
n42,g82,g62
n43,g89,g49
n44,g97,g66
n45,g34,g62
n46,g11,g28
n47,g58,g36
n48,g34,g68
n49,g26,g78
n50,g73,g55
n51,g88,g86
n52,g83,g64
n53,g26,g20
n54,g62,g70
n55,g12,g80
n56,g98,g1
n57,g34,g78
n58,g89,g54
n59,g75,g85
n60,g75,g7
n61,g11,g74
