n0,g33,g42
n1,g28,g83
n2,g46,g52
n3,g49,g4
n4,g24,g61
n5,g59,g13
n6,g49,g26
n7,g64,g18
n8,g56,g0
n9,g14,g81
n10,g2,g25
n11,g37,g41
n12,g52,g43
n13,g34,g30
n14,g75,g71
n15,g44,g43
n16,g44,g64
n17,g53,g19
n18,g95,g85
n19,g25,g65
n20,g35,g98
n21,g95,g29
n22,g61,g39
n23,g98,g14
n24,g87,g0
n25,g23,g34
n26,g19,g79
n27,g91,g41
n28,g69,g79
n29,g94,g19
n30,g34,g70
n31,g82,g6
n32,g26,g34
n33,g86,g30
n34,g83,g21
n35,g59,g88
n36,g53,g37
n37,g44,g19
n38,g16,g20
n39,g59,g92
n40,g6,g89
n41,g5,g44
n42,g78,g61
n43,g9,g89
n44,g48,g20
n45,g79,g7
n46,g30,g94
n47,g11,g53
n48,g1,g70
n49,g61,g85
n50,g39,g92
n51,g8,g62
n52,g50,g47
n53,g61,g43
n54,g54,g3
