n0,g54,g88
n1,g7,g44
n2,g92,g73
n3,g30,g45
n4,g31,g76
n5,g48,g16
n6,g9,g84
n7,g25,g44
n8,g21,g56
n9,g26,g98
n10,g76,g50
n11,g51,g65
n12,g20,g47
n13,g89,g72
n14,g27,g21
n15,g76,g1
n16,g69,g67
n17,g31,g48
n18,g77,g10
n19,g82,g5
n20,g39,g74
n21,g22,g31
n22,g12,g20
n23,g80,g39
n24,g69,g80
n25,g59,g82
n26,g1,g85
n27,g34,g15
n28,g42,g82
n29,g52,g86
n30,g51,g9
n31,g3,g8
n32,g3,g19
n33,g93,g4
n34,g68,g93
n35,g57,g81
n36,g65,g1
n37,g60,g41
n38,g93,g38
n39,g74,g20
n40,g71,g25
n41,g82,g53
n42,g92,g12
n43,g39,g42
n44,g5,g81
n45,g67,g1
n46,g58,g59
n47,g31,g5
n48,g53,g98
n49,g58,g31
n50,g67,g17
n51,g99,g60
n52,g33,g77
n53,g60,g66
n54,g73,g27
