n70,g95,g32
n65,g12,g22
n6,g42,g87
n35,g39,g95
n4,g69,g2
n32,g81,g33
n26,g74,g88
n21,g63,g43
n60,g57,g56
n20,g66,g6
n51,g71,g78
n69,g74,g8
n71,g87,g29
n28,g11,g83
n14,g97,g7
n45,g93,g92
n39,g88,g38
n5,g5,g54
n23,g22,g92
n24,g44,g74
n54,g74,g81
n16,g4,g54
n17,g0,g30
n18,g2,g94
n63,g2,g38
n9,g6,g80
n25,g18,g52
n30,g36,g58
n31,g33,g17
n10,g12,g96
n43,g91,g20
n68,g84,g71
n34,g90,g77
n8,g37,g42
n53,g62,g18
n55,g79,g53
n38,g45,g11
n33,g63,g48
n62,g31,g56
n11,g75,g42
n27,g68,g35
n50,g30,g34
n44,g11,g26
n12,g71,g44
n67,g16,g53
n0,g17,g81
n22,g99,g60
n58,g11,g25
n36,g49,g85
n42,g74,g56
n61,g57,g88
n3,g69,g33
n29,g97,g68
n47,g8,g69
n49,g71,g64
n52,g42,g66
n59,g12,g48
n57,g27,g47
n66,g48,g69
n37,g21,g12
n13,g22,g72
n40,g20,g83
n19,g72,g86
n46,g64,g50
n7,g23,g21
n15,g5,g84
n48,g4,g83
n41,g94,g21
n64,g72,g97
n56,g55,g48
n2,g59,g8
n1,g93,g62
