n70,g75,g33
n65,g38,g43
n6,g6,g19
n35,g12,g38
n4,g93,g64
n32,g31,g74
n26,g31,g86
n21,g12,g93
n60,g65,g89
n20,g52,g16
n51,g82,g25
n69,g21,g66
n71,g39,g57
n28,g82,g90
n14,g95,g67
n45,g55,g9
n39,g19,g14
n5,g54,g61
n23,g60,g27
n24,g23,g68
n54,g66,g65
n16,g86,g17
n17,g19,g53
n18,g47,g25
n63,g29,g49
n9,g33,g35
n25,g16,g61
n30,g96,g52
n31,g13,g36
n10,g21,g79
n43,g22,g76
n68,g51,g21
n34,g32,g67
n8,g65,g80
n53,g46,g51
n55,g42,g76
n38,g91,g62
n33,g51,g86
n62,g45,g59
n11,g80,g55
n27,g25,g41
n50,g54,g89
n44,g47,g14
n12,g54,g22
n67,g65,g87
n0,g36,g12
n22,g49,g35
n58,g34,g18
n36,g64,g30
n42,g4,g5
n61,g22,g29
n3,g88,g83
n29,g1,g85
n47,g5,g21
n49,g20,g80
n52,g77,g79
n59,g24,g19
n57,g41,g52
n66,g27,g71
n37,g68,g12
n13,g42,g91
n40,g92,g18
n19,g68,g32
n46,g59,g37
n7,g11,g48
n15,g11,g24
n48,g47,g69
n41,g30,g56
n64,g74,g39
n56,g61,g43
n2,g31,g60
n1,g49,g0
