n70,g94,g97
n65,g91,g61
n6,g32,g55
n35,g34,g18
n4,g90,g70
n32,g52,g45
n72,g24,g41
n74,g40,g79
n26,g98,g68
n21,g22,g65
n60,g93,g8
n20,g76,g19
n73,g6,g95
n51,g73,g45
n69,g89,g57
n71,g87,g91
n28,g84,g16
n14,g77,g36
n45,g41,g71
n39,g93,g71
n5,g24,g76
n23,g95,g73
n24,g45,g76
n54,g79,g54
n16,g78,g70
n17,g84,g50
n18,g96,g98
n63,g73,g72
n9,g4,g87
n25,g82,g94
n30,g20,g7
n31,g20,g11
n10,g16,g41
n43,g34,g7
n68,g29,g54
n34,g54,g75
n8,g35,g78
n53,g45,g83
n55,g20,g18
n38,g40,g46
n33,g95,g9
n62,g86,g3
n11,g83,g40
n27,g23,g64
n50,g49,g76
n44,g83,g74
n12,g37,g29
n67,g98,g93
n0,g82,g63
n22,g97,g80
n58,g92,g95
n36,g84,g32
n42,g59,g56
n61,g41,g79
n3,g74,g5
n29,g40,g28
n47,g99,g82
n49,g96,g85
n52,g90,g48
n59,g29,g70
n57,g40,g56
n66,g77,g44
n37,g91,g98
n13,g12,g18
n40,g96,g28
n19,g95,g20
n46,g32,g21
n7,g52,g7
n15,g7,g68
n48,g42,g34
n41,g29,g60
n64,g91,g51
n56,g58,g30
n2,g68,g28
n1,g23,g7
