n70,g36,g15
n65,g95,g11
n6,g97,g28
n35,g61,g86
n4,g25,g95
n32,g98,g66
n72,g44,g46
n74,g89,g25
n26,g7,g54
n21,g23,g86
n60,g89,g32
n20,g48,g33
n73,g23,g32
n51,g18,g92
n69,g77,g74
n71,g63,g67
n28,g33,g60
n14,g56,g19
n45,g72,g56
n39,g95,g41
n5,g48,g57
n23,g45,g69
n24,g71,g78
n54,g66,g3
n16,g27,g13
n17,g13,g85
n18,g54,g38
n63,g16,g28
n9,g28,g14
n25,g50,g39
n30,g31,g82
n31,g58,g41
n10,g33,g19
n43,g6,g75
n68,g62,g51
n34,g61,g47
n8,g25,g21
n53,g44,g4
n55,g82,g67
n38,g0,g94
n33,g5,g13
n62,g21,g30
n11,g55,g37
n27,g91,g86
n50,g18,g53
n44,g87,g58
n12,g21,g49
n67,g58,g88
n0,g57,g59
n22,g13,g62
n58,g75,g61
n36,g37,g75
n42,g18,g1
n61,g98,g83
n3,g34,g80
n29,g67,g78
n47,g6,g70
n49,g55,g67
n52,g0,g10
n59,g15,g89
n57,g96,g90
n66,g53,g32
n37,g11,g7
n13,g13,g75
n40,g30,g18
n19,g63,g90
n46,g91,g69
n7,g38,g50
n15,g96,g20
n48,g78,g12
n41,g34,g76
n64,g89,g12
n56,g7,g94
n2,g35,g68
n1,g4,g26
