n0,g46,g56
n1,g99,g86
n2,g77,g69
n3,g29,g83
n4,g93,g50
n5,g45,g43
n6,g56,g41
n7,g99,g20
n8,g1,g31
n9,g6,g57
n10,g63,g18
n11,g59,g76
n12,g1,g98
n13,g96,g41
n14,g30,g1
n15,g56,g24
n16,g44,g23
n17,g45,g35
n18,g49,g28
n19,g98,g77
n20,g79,g52
n21,g86,g53
n22,g95,g8
n23,g65,g83
n24,g44,g59
n25,g57,g75
n26,g8,g66
n27,g2,g15
n28,g4,g23
n29,g36,g93
n30,g16,g68
n31,g74,g73
n32,g7,g30
n33,g13,g74
n34,g21,g82
n35,g49,g29
n36,g9,g35
n37,g86,g61
n38,g51,g50
n39,g98,g10
n40,g27,g75
n41,g82,g73
n42,g85,g12
n43,g93,g64
n44,g98,g90
n45,g62,g69
n46,g95,g9
n47,g89,g40
n48,g3,g54
n49,g32,g65
n50,g63,g81
n51,g28,g67
n52,g99,g29
n53,g19,g46
n54,g48,g96
