n0,g60,g32
n1,g56,g13
n2,g11,g87
n3,g10,g93
n4,g49,g88
n5,g85,g19
n6,g71,g93
n7,g97,g13
n8,g91,g31
n9,g38,g23
n10,g31,g48
n11,g59,g22
n12,g65,g40
n13,g93,g44
n14,g93,g74
n15,g69,g27
n16,g84,g57
n17,g2,g3
n18,g73,g70
n19,g12,g35
n20,g67,g0
n21,g16,g67
n22,g26,g83
n23,g11,g58
n24,g90,g30
n25,g85,g54
n26,g65,g36
n27,g7,g3
n28,g37,g21
n29,g92,g99
n30,g55,g81
n31,g43,g35
n32,g63,g31
n33,g85,g33
n34,g39,g99
n35,g30,g31
n36,g94,g54
n37,g75,g22
n38,g10,g94
n39,g36,g10
n40,g49,g34
n41,g29,g12
n42,g9,g30
n43,g11,g42
n44,g49,g50
n45,g47,g68
n46,g76,g71
n47,g24,g90
n48,g98,g51
n49,g51,g43
n50,g74,g63
n51,g92,g57
n52,g63,g15
n53,g29,g7
n54,g57,g66
