n70,g27,g69
n65,g5,g19
n6,g90,g34
n35,g98,g66
n4,g95,g52
n32,g55,g8
n72,g45,g18
n74,g73,g77
n26,g40,g48
n21,g71,g91
n60,g65,g51
n20,g3,g62
n73,g0,g24
n51,g67,g76
n69,g59,g52
n71,g87,g80
n28,g24,g82
n77,g93,g40
n14,g99,g95
n45,g95,g67
n39,g38,g78
n5,g10,g56
n23,g36,g81
n24,g47,g90
n54,g31,g77
n16,g45,g96
n17,g41,g53
n18,g89,g10
n63,g22,g27
n9,g1,g76
n25,g16,g82
n30,g62,g43
n31,g58,g54
n10,g83,g81
n43,g62,g88
n68,g42,g3
n34,g39,g84
n8,g58,g34
n53,g61,g98
n55,g77,g56
n38,g39,g19
n33,g92,g19
n62,g55,g24
n11,g6,g21
n27,g46,g79
n50,g40,g99
n44,g46,g34
n12,g35,g83
n67,g41,g13
n75,g46,g73
n0,g7,g71
n22,g11,g57
n58,g89,g17
n36,g98,g31
n42,g79,g78
n61,g34,g48
n78,g56,g68
n3,g84,g82
n29,g45,g11
n47,g70,g22
n49,g97,g15
n52,g49,g30
n59,g53,g67
n57,g37,g94
n66,g71,g81
n37,g76,g7
n13,g42,g9
n40,g50,g22
n19,g38,g37
n46,g95,g9
n7,g85,g99
n15,g9,g70
n48,g32,g54
n41,g33,g54
n76,g58,g12
n64,g78,g54
n56,g34,g18
n2,g57,g91
n1,g26,g56
