n0,g84,g39
n1,g51,g76
n2,g42,g41
n3,g49,g60
n4,g25,g72
n5,g43,g28
n6,g22,g9
n7,g69,g48
n8,g83,g96
n9,g12,g90
n10,g47,g43
n11,g68,g57
n12,g64,g7
n13,g68,g11
n14,g24,g33
n15,g16,g67
n16,g6,g34
n17,g65,g90
n18,g72,g67
n19,g27,g1
n20,g38,g7
n21,g53,g84
n22,g57,g29
n23,g45,g83
n24,g91,g33
n25,g16,g68
n26,g76,g33
n27,g96,g79
n28,g46,g45
n29,g11,g95
n30,g68,g41
n31,g60,g31
n32,g81,g65
n33,g39,g13
n34,g2,g31
n35,g30,g63
n36,g55,g91
n37,g12,g33
n38,g50,g3
n39,g76,g94
n40,g87,g42
n41,g48,g97
n42,g60,g12
n43,g65,g63
n44,g10,g76
n45,g81,g22
n46,g76,g59
n47,g23,g82
n48,g31,g85
n49,g93,g9
n50,g43,g13
n51,g99,g96
n52,g44,g40
