n0,g48,g66
n1,g64,g82
n2,g31,g91
n3,g99,g93
n4,g24,g44
n5,g35,g52
n6,g97,g7
n7,g67,g92
n8,g75,g87
n9,g66,g81
n10,g86,g28
n11,g97,g55
n12,g1,g52
n13,g99,g17
n14,g0,g20
n15,g96,g10
n16,g89,g10
n17,g32,g6
n18,g87,g59
n19,g0,g24
n20,g75,g84
n21,g39,g72
n22,g23,g63
n23,g88,g12
n24,g26,g61
n25,g50,g41
n26,g54,g14
n27,g37,g74
n28,g46,g84
n29,g46,g40
n30,g60,g0
n31,g73,g70
n32,g39,g95
n33,g44,g53
n34,g80,g8
n35,g97,g9
n36,g76,g26
n37,g75,g10
n38,g26,g53
n39,g46,g16
n40,g52,g67
n41,g72,g76
n42,g22,g2
n43,g38,g97
n44,g2,g4
n45,g94,g47
n46,g7,g52
n47,g21,g11
n48,g18,g28
n49,g20,g90
n50,g30,g55
n51,g83,g62
n52,g91,g54
