n0,g62,g39
n1,g83,g69
n2,g60,g31
n3,g40,g80
n4,g66,g98
n5,g91,g5
n6,g41,g14
n7,g22,g68
n8,g98,g4
n9,g64,g41
n10,g50,g7
n11,g63,g93
n12,g29,g94
n13,g25,g48
n14,g25,g19
n15,g17,g89
n16,g50,g45
n17,g89,g62
n18,g5,g54
n19,g34,g8
n20,g61,g53
n21,g0,g19
n22,g24,g74
n23,g96,g53
n24,g72,g52
n25,g53,g97
n26,g84,g37
n27,g52,g22
n28,g14,g46
n29,g41,g51
n30,g8,g23
n31,g18,g36
n32,g54,g84
n33,g46,g54
n34,g73,g28
n35,g56,g23
n36,g50,g20
n37,g26,g89
n38,g38,g29
n39,g29,g91
n40,g8,g90
n41,g21,g32
n42,g3,g32
n43,g11,g25
n44,g56,g33
n45,g74,g41
n46,g49,g66
n47,g5,g69
n48,g56,g29
n49,g50,g88
n50,g37,g13
