n0,g30,g71
n1,g28,g39
n2,g37,g13
n3,g27,g90
n4,g58,g24
n5,g32,g83
n6,g27,g8
n7,g60,g59
n8,g43,g15
n9,g21,g7
n10,g89,g43
n11,g95,g78
n12,g77,g39
n13,g71,g76
n14,g44,g86
n15,g10,g64
n16,g84,g76
n17,g68,g80
n18,g51,g13
n19,g57,g63
n20,g97,g51
n21,g37,g58
n22,g99,g39
n23,g63,g36
n24,g97,g13
n25,g63,g90
n26,g20,g42
n27,g29,g19
n28,g42,g54
n29,g4,g97
n30,g58,g49
n31,g51,g68
n32,g45,g66
n33,g32,g72
n34,g93,g54
n35,g85,g98
n36,g83,g68
n37,g63,g64
n38,g51,g91
n39,g91,g24
n40,g12,g81
n41,g64,g39
n42,g71,g4
n43,g24,g83
n44,g45,g22
n45,g95,g37
n46,g67,g59
n47,g37,g24
n48,g72,g34
n49,g27,g6
n50,g58,g64
n51,g4,g61
n52,g65,g74
n53,g50,g61
n54,g49,g21
n55,g17,g39
n56,g85,g60
n57,g8,g17
n58,g51,g46
n59,g32,g43
n60,g26,g98
n61,g45,g72
n62,g77,g79
n63,g52,g58
n64,g85,g23
n65,g61,g1
n66,g21,g29
