n70,g16,g72
n65,g17,g62
n6,g64,g23
n35,g92,g45
n4,g51,g79
n32,g43,g15
n72,g32,g69
n74,g62,g57
n26,g3,g5
n21,g86,g8
n60,g92,g15
n20,g30,g84
n73,g85,g6
n51,g23,g56
n69,g68,g91
n71,g67,g4
n28,g42,g37
n77,g11,g38
n14,g14,g41
n45,g23,g4
n39,g47,g63
n5,g33,g97
n23,g71,g22
n24,g23,g25
n54,g35,g84
n16,g74,g6
n17,g22,g4
n18,g28,g19
n63,g99,g88
n9,g53,g81
n25,g24,g79
n30,g65,g75
n31,g97,g39
n10,g58,g46
n43,g55,g53
n68,g84,g69
n34,g24,g59
n8,g42,g17
n53,g76,g39
n55,g99,g44
n38,g82,g36
n33,g60,g41
n62,g55,g45
n11,g83,g58
n27,g9,g45
n50,g70,g73
n44,g51,g85
n12,g63,g51
n67,g76,g97
n75,g42,g83
n0,g98,g35
n22,g59,g18
n58,g39,g98
n36,g34,g28
n42,g68,g0
n61,g59,g2
n3,g31,g12
n29,g20,g95
n47,g22,g92
n49,g9,g80
n52,g9,g78
n59,g75,g92
n57,g7,g64
n66,g8,g38
n37,g45,g53
n13,g99,g42
n40,g3,g76
n19,g47,g76
n46,g63,g41
n7,g22,g90
n15,g87,g81
n48,g43,g67
n41,g12,g86
n76,g96,g70
n64,g10,g47
n56,g15,g25
n2,g28,g22
n1,g82,g66
