n0,g21,g99
n1,g19,g69
n2,g90,g98
n3,g13,g29
n4,g63,g26
n5,g57,g59
n6,g40,g75
n7,g64,g81
n8,g26,g5
n9,g49,g39
n10,g30,g98
n11,g10,g24
n12,g94,g37
n13,g45,g32
n14,g51,g32
n15,g55,g90
n16,g38,g0
n17,g25,g87
n18,g83,g21
n19,g31,g70
n20,g47,g21
n21,g54,g73
n22,g32,g21
n23,g96,g16
n24,g63,g57
n25,g50,g51
n26,g2,g9
n27,g97,g1
n28,g81,g97
n29,g27,g29
n30,g33,g90
n31,g28,g12
n32,g10,g27
n33,g55,g29
n34,g94,g19
n35,g77,g7
n36,g40,g72
n37,g67,g30
n38,g44,g95
n39,g72,g53
n40,g71,g20
n41,g73,g11
n42,g11,g18
n43,g34,g10
n44,g12,g77
n45,g88,g91
n46,g93,g54
n47,g89,g49
n48,g5,g73
n49,g87,g5
n50,g15,g69
n51,g37,g87
n52,g43,g62
n53,g28,g4
n54,g38,g75
n55,g16,g95
n56,g86,g88
n57,g47,g94
n58,g98,g73
n59,g16,g30
n60,g9,g19
n61,g5,g50
n62,g85,g30
n63,g75,g57
n64,g53,g30
n65,g1,g11
n66,g34,g15
n67,g85,g59
n68,g74,g19
