n0,g52,g35
n1,g95,g9
n2,g72,g62
n3,g90,g56
n4,g95,g92
n5,g5,g26
n6,g13,g89
n7,g34,g51
n8,g93,g8
n9,g41,g89
n10,g59,g68
n11,g12,g66
n12,g10,g95
n13,g31,g13
n14,g45,g89
n15,g4,g16
n16,g89,g71
n17,g37,g8
n18,g87,g65
n19,g70,g51
n20,g35,g7
n21,g13,g58
n22,g0,g78
n23,g73,g7
n24,g6,g70
n25,g61,g15
n26,g68,g24
n27,g12,g18
n28,g74,g71
n29,g61,g2
n30,g57,g58
n31,g91,g84
n32,g42,g78
n33,g74,g49
n34,g91,g97
n35,g79,g16
n36,g91,g57
n37,g15,g70
n38,g63,g43
n39,g6,g10
n40,g61,g16
n41,g99,g6
n42,g88,g93
n43,g25,g68
n44,g35,g3
n45,g6,g46
n46,g33,g40
n47,g58,g42
n48,g47,g66
n49,g40,g18
n50,g40,g66
n51,g80,g94
n52,g29,g14
n53,g45,g28
n54,g59,g91
n55,g58,g54
n56,g24,g29
n57,g38,g84
n58,g23,g94
n59,g39,g99
n60,g40,g95
n61,g53,g30
n62,g61,g89
n63,g77,g59
n64,g18,g13
n65,g56,g93
n66,g70,g94
n67,g95,g97
n68,g14,g70
