n70,g87,g68
n65,g97,g44
n6,g90,g24
n35,g46,g1
n4,g55,g90
n32,g13,g42
n72,g91,g32
n74,g87,g42
n26,g82,g34
n21,g60,g75
n60,g29,g46
n20,g94,g7
n73,g83,g77
n51,g57,g64
n69,g21,g9
n71,g35,g96
n28,g64,g34
n77,g3,g8
n14,g28,g27
n45,g43,g80
n39,g73,g62
n5,g82,g36
n23,g29,g10
n24,g93,g92
n54,g8,g27
n16,g87,g13
n17,g94,g82
n18,g67,g30
n63,g0,g10
n9,g56,g16
n25,g8,g7
n30,g25,g38
n31,g36,g29
n10,g4,g64
n43,g12,g6
n68,g20,g85
n34,g62,g17
n8,g97,g31
n79,g40,g86
n53,g85,g12
n55,g40,g79
n38,g98,g6
n33,g36,g6
n62,g68,g54
n11,g74,g18
n27,g24,g51
n50,g73,g34
n44,g80,g79
n12,g66,g85
n67,g29,g78
n75,g57,g60
n80,g22,g3
n0,g18,g70
n22,g1,g78
n58,g76,g30
n36,g21,g15
n42,g53,g10
n61,g61,g92
n78,g48,g47
n3,g86,g79
n29,g69,g64
n47,g42,g0
n49,g31,g74
n52,g46,g49
n59,g17,g85
n57,g30,g96
n66,g20,g36
n37,g82,g6
n13,g92,g46
n40,g58,g34
n19,g36,g42
n46,g32,g89
n7,g74,g4
n15,g99,g49
n48,g69,g60
n41,g83,g7
n76,g39,g92
n64,g14,g34
n56,g15,g91
n2,g67,g56
n1,g87,g35
