n70,g47,g38
n65,g92,g85
n6,g67,g69
n35,g18,g89
n4,g79,g7
n32,g54,g84
n72,g95,g34
n74,g60,g28
n26,g16,g96
n21,g58,g3
n60,g28,g85
n20,g92,g22
n73,g83,g32
n51,g24,g67
n69,g8,g64
n71,g29,g52
n28,g67,g11
n77,g56,g23
n14,g51,g90
n45,g69,g3
n39,g19,g65
n5,g46,g70
n23,g6,g42
n24,g98,g65
n54,g21,g93
n16,g82,g88
n17,g98,g42
n18,g16,g29
n63,g43,g32
n9,g81,g55
n25,g70,g24
n30,g50,g98
n31,g23,g2
n10,g3,g15
n43,g70,g62
n68,g28,g72
n34,g27,g39
n8,g80,g34
n79,g76,g21
n53,g85,g74
n55,g20,g15
n38,g44,g97
n33,g14,g16
n62,g99,g72
n11,g48,g86
n27,g57,g0
n50,g44,g61
n44,g99,g14
n12,g94,g36
n67,g93,g63
n75,g65,g44
n80,g19,g26
n0,g38,g4
n22,g84,g69
n58,g66,g19
n36,g40,g53
n42,g39,g60
n61,g20,g43
n78,g44,g53
n3,g51,g20
n29,g25,g56
n47,g63,g33
n49,g12,g19
n52,g95,g6
n59,g35,g74
n57,g13,g22
n66,g4,g94
n37,g26,g81
n13,g34,g81
n40,g99,g96
n19,g18,g78
n46,g46,g29
n7,g61,g2
n15,g7,g3
n48,g62,g3
n41,g78,g95
n76,g80,g5
n64,g80,g11
n56,g11,g55
n2,g23,g65
n1,g7,g34
