n0,g72,g86
n1,g84,g58
n2,g64,g97
n3,g74,g31
n4,g12,g0
n5,g78,g20
n6,g93,g35
n7,g27,g56
n8,g67,g66
n9,g19,g90
n10,g98,g54
n11,g85,g51
n12,g29,g40
n13,g33,g38
n14,g39,g48
n15,g60,g73
n16,g99,g68
n17,g50,g31
n18,g70,g58
n19,g68,g46
n20,g86,g16
n21,g67,g40
n22,g41,g34
n23,g18,g30
n24,g11,g69
n25,g0,g64
n26,g80,g20
n27,g46,g28
n28,g22,g44
n29,g68,g32
n30,g14,g49
n31,g78,g29
n32,g41,g37
n33,g97,g54
n34,g37,g18
n35,g65,g29
n36,g30,g92
n37,g28,g76
n38,g54,g21
n39,g67,g55
n40,g74,g51
n41,g68,g92
n42,g1,g42
n43,g99,g70
n44,g35,g62
n45,g27,g11
n46,g13,g78
