n70,g43,g45
n65,g38,g47
n6,g84,g29
n35,g94,g43
n4,g84,g79
n32,g36,g20
n26,g27,g93
n21,g14,g24
n60,g8,g94
n20,g64,g79
n51,g23,g74
n69,g28,g13
n71,g11,g0
n28,g56,g87
n14,g16,g91
n45,g95,g62
n39,g23,g8
n5,g44,g82
n23,g29,g80
n24,g72,g91
n54,g25,g88
n16,g53,g27
n17,g59,g54
n18,g35,g23
n63,g99,g4
n9,g14,g44
n25,g16,g11
n30,g8,g43
n31,g2,g14
n10,g28,g8
n43,g71,g4
n68,g22,g40
n34,g11,g61
n8,g96,g93
n53,g52,g23
n55,g33,g95
n38,g11,g83
n33,g73,g41
n62,g99,g28
n11,g47,g29
n27,g33,g16
n50,g23,g55
n44,g88,g40
n12,g81,g76
n67,g65,g29
n0,g84,g67
n22,g33,g18
n58,g49,g27
n36,g52,g97
n42,g69,g67
n61,g62,g12
n3,g1,g50
n29,g95,g53
n47,g33,g56
n49,g21,g66
n52,g67,g32
n59,g89,g56
n57,g18,g77
n66,g65,g86
n37,g67,g88
n13,g26,g77
n40,g96,g19
n19,g42,g32
n46,g38,g68
n7,g81,g18
n15,g74,g6
n48,g65,g9
n41,g24,g40
n64,g75,g81
n56,g74,g76
n2,g97,g41
n1,g10,g79
