n70,g59,g15
n65,g25,g45
n6,g28,g41
n35,g28,g36
n4,g48,g69
n32,g30,g6
n26,g89,g66
n21,g14,g4
n60,g90,g63
n20,g28,g66
n51,g56,g0
n69,g30,g46
n71,g67,g16
n28,g76,g37
n14,g49,g89
n45,g34,g52
n39,g3,g34
n5,g25,g18
n23,g92,g81
n24,g21,g42
n54,g85,g42
n16,g26,g43
n17,g45,g34
n18,g66,g29
n63,g57,g31
n9,g62,g91
n25,g16,g70
n30,g24,g31
n31,g46,g40
n10,g41,g96
n43,g51,g99
n68,g99,g36
n34,g87,g2
n8,g32,g78
n53,g97,g92
n55,g63,g80
n38,g41,g92
n33,g49,g10
n62,g33,g32
n11,g40,g13
n27,g57,g25
n50,g19,g97
n44,g67,g26
n12,g87,g83
n67,g42,g96
n0,g44,g7
n22,g47,g58
n58,g68,g6
n36,g74,g40
n42,g69,g40
n61,g74,g77
n3,g92,g20
n29,g87,g71
n47,g52,g60
n49,g34,g77
n52,g25,g47
n59,g17,g68
n57,g96,g7
n66,g45,g29
n37,g19,g72
n13,g92,g28
n40,g27,g73
n19,g13,g93
n46,g54,g63
n7,g20,g4
n15,g82,g62
n48,g1,g69
n41,g62,g9
n64,g49,g68
n56,g98,g97
n2,g88,g58
n1,g78,g83
